nom_cientific;nom;mida_tronc;mida_escocell;x;y
Sophora japonica;Accia del Jap;80-120;sense;484618,3826;4646150,686
Sophora japonica;Accia del Jap;50-80;sense;484613,0907;4646139,084
Sophora japonica;Accia del Jap;>120;sense;485555,9779;4648666,222
Sophora japonica;Accia del Jap;80-120;>90;485342,2359;4650606,464
Sophora japonica;Accia del Jap;80-120;sense;484183,3991;4646537,216
Sophora japonica;Accia del Jap;20-50;sense;484674,6111;4645796,609
Sophora japonica;Accia del Jap;20-50;sense;484670,1573;4645792,632
Sophora japonica;Accia del Jap;20-50;sense;484661,7047;4645782,583
Sophora japonica;Accia del Jap;20-50;sense;484651,6243;4645787,992
Sophora japonica;Accia del Jap;50-80;>90;483744,5601;4646179,384
Sophora japonica;Accia del Jap;80-120;sense;484774,3395;4646506,496
Sophora japonica;Accia del Jap;50-80;40-90;485353,6818;4646422,473
Sophora japonica;Accia del Jap;80-120;sense;485149,0387;4648389,478
Sophora japonica;Accia del Jap;20-50;sense;484646,6068;4645780,695
Sophora japonica;Accia del Jap;50-80;sense;483826,0204;4646605,285
Sophora japonica;Accia del Jap;50-80;escocell_corregut;484329,2225;4646436,440
Sophora japonica;Accia del Jap;50-80;escocell_corregut;484331,7390;4646435,401
Sophora japonica;Accia del Jap;20-50;>90;483610,5945;4646225,210
Sophora japonica;Accia del Jap;50-80;>90;486142,3257;4645801,908
Sophora japonica;Accia del Jap;20-50;>90;483596,5703;4646232,609
Sophora japonica;Accia del Jap;>120;sense;484328,3707;4646935,735
Sophora japonica;Accia del Jap;80-120;>90;483645,9343;4646207,816
Sophora japonica;Accia del Jap;80-120;sense;483830,1081;4646630,628
Sophora japonica;Accia del Jap;50-80;sense;483836,1032;4646626,812
Sophora japonica;Accia del Jap;50-80;>90;483603,3351;4646229,359
Sophora japonica;Accia del Jap;50-80;>90;483708,5726;4646178,479
Sophora japonica;Accia del Jap;80-120;>90;485622,1073;4646796,532
Sophora japonica;Accia del Jap;80-120;>90;483923,4494;4646714,111
Sophora japonica;Accia del Jap;20-50;sense;484658,1418;4645779,490
Sophora japonica;Accia del Jap;20-50;sense;484656,3585;4645777,058
Sophora japonica;Accia del Jap;20-50;sense;484644,0006;4645766,677
Sophora japonica;Accia del Jap;50-80;sense;483922,7385;4646987,873
Sophora japonica;Accia del Jap;20-50;sense;484639,6846;4645763,659
Sophora japonica;Accia del Jap;20-50;sense;485703,3536;4646694,122
Sophora japonica;Accia del Jap;80-120;>90;483973,0789;4646976,398
Sophora japonica;Accia del Jap;80-120;>90;483717,4932;4646173,443
Sophora japonica;Accia del Jap;80-120;sense;483951,3531;4646988,575
Sophora japonica;Accia del Jap;80-120;sense;484782,7503;4646524,202
Sophora japonica;Accia del Jap;80-120;>90;483961,4415;4646955,048
Sophora japonica;Accia del Jap;80-120;sense;483965,0123;4646964,927
Sophora japonica;Accia del Jap;80-120;sense;484790,3777;4646540,540
Sophora japonica;Accia del Jap;50-80;>90;483779,1498;4646616,458
Sophora japonica;Accia del Jap;50-80;>90;484896,0067;4647840,600
Sophora japonica;Accia del Jap;50-80;>90;484307,6032;4646408,404
Sophora japonica;Accia del Jap;20-50;sense;484392,0618;4646763,973
Sophora japonica;Accia del Jap;20-50;>90;484901,5021;4647858,701
Sophora japonica;Accia del Jap;50-80;sense;483816,7552;4646604,740
Sophora japonica;Accia del Jap;80-120;40-90;485327,9546;4646417,198
Sophora japonica;Accia del Jap;80-120;sense;483849,4558;4646617,275
Sophora japonica;Accia del Jap;50-80;40-90;485335,9943;4646416,070
Sophora japonica;Accia del Jap;80-120;>90;483767,9772;4646621,635
Sophora japonica;Accia del Jap;50-80;>90;483956,4561;4646811,025
Sophora japonica;Accia del Jap;50-80;40-90;485389,7901;4646418,298
Sophora japonica;Accia del Jap;50-80;>90;483790,8674;4646611,825
Sophora japonica;Accia del Jap;80-120;sense;485599,0145;4647179,515
Sophora japonica;Accia del Jap;20-50;sense;484663,3242;4645801,695
Sophora japonica;Accia del Jap;50-80;>90;483600,5162;4646251,500
Sophora japonica;Accia del Jap;50-80;40-90;485274,8078;4646433,193
Sophora japonica;Accia del Jap;20-50;>90;483899,3962;4646710,556
Sophora japonica;Accia del Jap;50-80;>90;483784,8724;4646614,278
Sophora japonica;Accia del Jap;50-80;>90;486118,8953;4645738,808
Sophora japonica;Accia del Jap;50-80;>90;486112,1134;4645737,326
Sophora japonica;Accia del Jap;50-80;40-90;485385,5022;4646419,088
Sophora japonica;Accia del Jap;20-50;sense;484642,9336;4645777,050
Sophora japonica;Accia del Jap;20-50;sense;484639,4848;4645774,179
Sophora japonica;Accia del Jap;20-50;sense;484659,9844;4645797,939
Sophora japonica;Accia del Jap;50-80;>90;485109,4341;4646914,277
Sophora japonica;Accia del Jap;80-120;>90;483968,7130;4646837,844
Sophora japonica;Accia del Jap;50-80;>90;483946,5050;4646789,667
Sophora japonica;Accia del Jap;20-50;sense;484655,0773;4645790,863
Sophora japonica;Accia del Jap;50-80;>90;483886,8117;4646683,546
Sophora japonica;Accia del Jap;80-120;>90;484587,6941;4646948,249
Sophora japonica;Accia del Jap;80-120;sense;483970,1413;4646956,721
Sophora japonica;Accia del Jap;80-120;40-90;485396,0639;4646701,681
Sophora japonica;Accia del Jap;50-80;>90;483889,4207;4646689,147
Sophora japonica;Accia del Jap;80-120;40-90;485393,2634;4646697,201
Sophora japonica;Accia del Jap;50-80;>90;485337,7956;4650607,414
Sophora japonica;Accia del Jap;50-80;sense;483822,4778;4646602,832
Sophora japonica;Accia del Jap;80-120;sense;485522,1726;4648617,566
Sophora japonica;Accia del Jap;80-120;>90;485346,6214;4650605,902
Sophora japonica;Accia del Jap;80-120;sense;484184,6540;4646542,374
Sophora japonica;Accia del Jap;50-80;>90;485620,9189;4646791,897
Sophora japonica;Accia del Jap;80-120;>90;485377,2993;4650599,194
Sophora japonica;Accia del Jap;20-50;>90;484895,2754;4647850,938
Sophora japonica;Accia del Jap;50-80;>90;485235,2331;4646262,443
Sophora japonica;Accia del Jap;80-120;sense;485529,9889;4648628,900
Sophora japonica;Accia del Jap;50-80;>90;484919,9542;4646358,286
Sophora japonica;Accia del Jap;50-80;>90;484882,2663;4646376,679
Sophora japonica;Accia del Jap;>120;sense;484407,5442;4647062,532
Sophora japonica;Accia del Jap;80-120;>90;484857,3290;4646378,485
Sophora japonica;Accia del Jap;>120;sense;484404,0443;4647069,442
Sophora japonica;Accia del Jap;50-80;sense;483827,6554;4646600,380
Sophora japonica;Accia del Jap;50-80;>90;484898,1764;4646364,492
Sophora japonica;Accia del Jap;50-80;>90;484886,8927;4646375,212
Sophora japonica;Accia del Jap;50-80;sense;484318,5033;4646429,821
Sophora japonica;Accia del Jap;50-80;sense;483844,8233;4646622,452
Sophora japonica;Accia del Jap;50-80;>90;484868,0487;4646381,983
Sophora japonica;Accia del Jap;50-80;>90;484010,2555;4646928,322
Sophora japonica;Accia del Jap;50-80;40-90;485384,6559;4646410,427
Sophora japonica;Accia del Jap;50-80;sense;483954,9704;4646985,498
Sophora japonica;Accia del Jap;50-80;sense;485650,9356;4647199,084
Sophora japonica;Accia del Jap;80-120;sense;483988,6057;4646947,273
Sophora japonica;Accia del Jap;>120;sense;484395,1408;4646766,630
Sophora japonica;Accia del Jap;50-80;>90;483873,9451;4646631,536
Sophora japonica;Accia del Jap;50-80;>90;484880,2351;4646370,022
Sophora japonica;Accia del Jap;20-50;sense;484667,3272;4645803,901
Sophora japonica;Accia del Jap;80-120;sense;483925,4380;4646992,678
Sophora japonica;Accia del Jap;80-120;>90;485619,8493;4646786,906
Sophora japonica;Accia del Jap;20-50;sense;485762,9562;4647353,268
Sophora japonica;Accia del Jap;>120;>90;485871,8538;4645937,694
Sophora japonica;Accia del Jap;80-120;sense;484177,4038;4646535,542
Sophora japonica;Accia del Jap;80-120;40-90;485236,7812;4646428,680
Sophora japonica;Accia del Jap;50-80;>90;483934,1269;4646762,485
Sophora japonica;Accia del Jap;80-120;40-90;485380,9887;4646419,652
Sophora japonica;Accia del Jap;80-120;40-90;485389,9029;4646692,440
Sophora japonica;Accia del Jap;50-80;>90;483903,0793;4646695,670
Sophora japonica;Accia del Jap;50-80;>90;485259,4256;4646253,994
Sophora japonica;Accia del Jap;50-80;>90;483999,1578;4646926,662
Sophora japonica;Accia del Jap;50-80;sense;483964,9156;4646977,191
Sophora japonica;Accia del Jap;50-80;>90;483952,9728;4646993,812
Sophora japonica;Accia del Jap;50-80;sense;483833,3779;4646597,382
Sophora japonica;Accia del Jap;50-80;>90;483968,4298;4646980,390
Sophora japonica;Accia del Jap;>120;sense;484399,9161;4647076,801
Sophora japonica;Accia del Jap;>120;sense;484397,4930;4647081,378
Sophora japonica;Accia del Jap;80-120;>90;484855,2980;4646386,722
Sophora japonica;Accia del Jap;50-80;>90;483989,1780;4646963,068
Sophora japonica;Accia del Jap;80-120;>90;483886,6520;4646545,197
Sophora japonica;Accia del Jap;50-80;>90;483621,8674;4646240,803
Sophora japonica;Accia del Jap;50-80;>90;486089,2920;4645722,519
Sophora japonica;Accia del Jap;80-120;>90;483858,6524;4646557,869
Sophora japonica;Accia del Jap;50-80;>90;483844,8510;4646583,244
Sophora japonica;Accia del Jap;50-80;>90;483849,0073;4646591,458
Sophora japonica;Accia del Jap;>120;sense;485550,8972;4648633,003
Sophora japonica;Accia del Jap;>120;sense;485556,1732;4648641,405
Sophora japonica;Accia del Jap;50-80;sense;483932,7267;4646999,805
Sophora japonica;Accia del Jap;50-80;>90;483963,7661;4646984,166
Sophora japonica;Accia del Jap;50-80;>90;483943,9566;4646783,721
Sophora japonica;Accia del Jap;50-80;>90;483956,7199;4646957,795
Sophora japonica;Accia del Jap;50-80;>90;483958,2212;4646988,829
Sophora japonica;Accia del Jap;80-120;sense;485659,8054;4647395,317
Sophora japonica;Accia del Jap;80-120;sense;485656,0953;4647401,173
Sophora japonica;Accia del Jap;20-50;>90;483894,7921;4646699,583
Sophora japonica;Accia del Jap;80-120;>90;484021,5188;4646833,326
Sophora japonica;Accia del Jap;50-80;>90;483801,2225;4646606,647
Sophora japonica;Accia del Jap;80-120;>90;483773,9723;4646619,183
Sophora japonica;Accia del Jap;80-120;sense;484623,0639;4646164,119
Sophora japonica;Accia del Jap;80-120;>90;485633,8726;4646838,957
Sophora japonica;Accia del Jap;50-80;>90;483753,2620;4646627,903
Sophora japonica;Accia del Jap;50-80;>90;483905,6883;4646701,118
Sophora japonica;Accia del Jap;50-80;>90;483606,1238;4646248,274
Sophora japonica;Accia del Jap;50-80;>90;483858,7054;4646611,546
Sophora japonica;Accia del Jap;80-120;>90;486071,9405;4645794,795
Sophora japonica;Accia del Jap;50-80;>90;483900,6238;4646689,991
Sophora japonica;Accia del Jap;80-120;sense;485651,6012;4647194,957
Sophora japonica;Accia del Jap;50-80;>90;483913,0549;4646716,695
Sophora japonica;Accia del Jap;20-50;>90;483851,5804;4646605,906
Sophora japonica;Accia del Jap;50-80;>90;483872,3619;4646651,030
Sophora japonica;Accia del Jap;50-80;>90;483755,3121;4646174,184
Sophora japonica;Accia del Jap;50-80;>90;486093,3674;4645732,027
Sophora japonica;Accia del Jap;80-120;>90;485627,9305;4646817,804
Sophora japonica;Accia del Jap;50-80;>90;483980,5606;4646863,696
Sophora japonica;Accia del Jap;50-80;>90;483758,1671;4646625,995
Sophora japonica;Accia del Jap;50-80;40-90;485269,2787;4646433,870
Sophora japonica;Accia del Jap;50-80;sense;485146,8338;4648379,831
Sophora japonica;Accia del Jap;50-80;sense;483795,7725;4646614,823
Sophora japonica;Accia del Jap;50-80;>90;483928,6067;4646725,088
Sophora japonica;Accia del Jap;80-120;>90;483892,8462;4646648,457
Sophora japonica;Accia del Jap;50-80;>90;483926,4953;4646719,261
Sophora japonica;Accia del Jap;50-80;>90;483978,6966;4646882,915
Sophora japonica;Accia del Jap;50-80;>90;483849,1064;4646600,958
Sophora japonica;Accia del Jap;50-80;>90;483991,8808;4646910,653
Sophora japonica;Accia del Jap;50-80;>90;483939,2237;4646772,071
Sophora japonica;Accia del Jap;50-80;40-90;485300,1964;4646419,878
Sophora japonica;Accia del Jap;50-80;sense;485144,1328;4648389,478
Sophora japonica;Accia del Jap;50-80;>90;483683,0895;4646209,858
Sophora japonica;Accia del Jap;50-80;>90;483706,2166;4646198,531
Sophora japonica;Accia del Jap;50-80;sense;483961,2331;4646970,704
Sophora japonica;Accia del Jap;>120;>90;485081,8650;4647890,129
Sophora japonica;Accia del Jap;50-80;>90;484850,8973;4646388,302
Sophora japonica;Accia del Jap;80-120;>90;486053,5786;4645840,474
Sophora japonica;Accia del Jap;50-80;>90;483983,1522;4646869,959
Sophora japonica;Accia del Jap;80-120;>90;485944,8617;4645885,210
Sophora japonica;Accia del Jap;50-80;sense;485600,2127;4647175,387
Sophora japonica;Accia del Jap;80-120;sense;483925,8699;4646979,505
Sophora japonica;Accia del Jap;50-80;>90;483953,5437;4646815,394
Sophora japonica;Accia del Jap;80-120;sense;484798,2438;4646553,972
Sophora japonica;Accia del Jap;80-120;sense;484804,3306;4646567,915
Sophora japonica;Accia del Jap;50-80;sense;484776,4422;4646511,918
Sophora japonica;Accia del Jap;80-120;sense;484784,6317;4646528,850
Sophora japonica;Accia del Jap;80-120;>90;483743,4824;4646161,068
Sophora japonica;Accia del Jap;80-120;>90;486068,9936;4645806,017
Sophora japonica;Accia del Jap;80-120;>90;486031,8983;4645852,552
Sophora japonica;Accia del Jap;50-80;sense;485596,2187;4647173,657
Sophora japonica;Accia del Jap;50-80;>90;486090,6278;4645716,204
Sophora japonica;Accia del Jap;50-80;>90;486141,0820;4645765,268
Sophora japonica;Accia del Jap;80-120;sense;484793,6051;4646546,612
Sophora japonica;Accia del Jap;80-120;>90;486064,2897;4645816,558
Sophora japonica;Accia del Jap;50-80;>90;484871,4338;4646380,516
Sophora japonica;Accia del Jap;80-120;>90;485627,0986;4646813,525
Sophora japonica;Accia del Jap;80-120;>90;485632,5653;4646834,084
Sophora japonica;Accia del Jap;50-80;40-90;485344,5419;4646424,166
Sophora japonica;Accia del Jap;50-80;40-90;485250,8860;4646426,987
Sophora japonica;Accia del Jap;80-120;sense;483841,8256;4646602,015
Sophora japonica;Accia del Jap;50-80;sense;483801,2226;4646612,370
Sophora japonica;Accia del Jap;50-80;sense;483840,4632;4646624,905
Sophora japonica;Accia del Jap;50-80;>90;483762,5271;4646623,815
Sophora japonica;Accia del Jap;20-50;sense;485586,6711;4647273,657
Sophora japonica;Accia del Jap;50-80;>90;483581,7947;4646240,322
Sophora japonica;Accia del Jap;50-80;>90;483640,1253;4646211,274
Sophora japonica;Accia del Jap;50-80;>90;483625,6198;4646218,179
Sophora japonica;Accia del Jap;50-80;>90;484008,4198;4646922,545
Sophora japonica;Accia del Jap;50-80;>90;483846,4345;4646596,406
Sophora japonica;Accia del Jap;50-80;>90;484312,0080;4646407,029
Sophora japonica;Accia del Jap;50-80;escocell_corregut;484334,7002;4646434,509
Sophora japonica;Accia del Jap;50-80;>90;483649,6236;4646226,697
Sophora japonica;Accia del Jap;20-50;40-90;485340,2258;4646415,646
Sophora japonica;Accia del Jap;80-120;40-90;485393,2598;4646408,876
Sophora japonica;Accia del Jap;50-80;>90;485905,4737;4645896,245
Sophora japonica;Accia del Jap;80-120;40-90;485388,8873;4646409,299
Sophora japonica;Accia del Jap;80-120;40-90;485242,3104;4646437,143
Sophora japonica;Accia del Jap;50-80;>90;483877,5077;4646651,822
Sophora japonica;Accia del Jap;50-80;sense;483806,6727;4646610,190
Sophora japonica;Accia del Jap;50-80;sense;483800,1326;4646617,548
Sophora japonica;Accia del Jap;50-80;40-90;485279,0956;4646423,038
Sophora japonica;Accia del Jap;50-80;>90;483868,9971;4646621,937
Sophora japonica;Accia del Jap;80-120;sense;485649,3381;4647204,942
Sophora japonica;Accia del Jap;50-80;>90;483923,5234;4646761,684
Sophora japonica;Accia del Jap;50-80;escocell_corregut;484329,3995;4646399,168
Sophora japonica;Accia del Jap;80-120;40-90;485232,6062;4646429,244
Sophora japonica;Accia del Jap;20-50;40-90;484169,8239;4647459,255
Sophora japonica;Accia del Jap;50-80;40-90;485296,4727;4646420,668
Sophora japonica;Accia del Jap;80-120;sense;485648,2731;4647210,267
Sophora japonica;Accia del Jap;50-80;>90;483712,7419;4646195,122
Sophora japonica;Accia del Jap;50-80;>90;483676,2934;4646213,369
Sophora japonica;Accia del Jap;80-120;>90;483690,4073;4646206,165
Sophora japonica;Accia del Jap;80-120;>90;483726,3927;4646188,424
Sophora japonica;Accia del Jap;50-80;>90;483636,6413;4646233,401
Sophora japonica;Accia del Jap;50-80;>90;483628,6346;4646237,096
Sophora japonica;Accia del Jap;50-80;>90;483870,3827;4646647,270
Sophora japonica;Accia del Jap;50-80;sense;483927,5977;4646997,807
Sophora japonica;Accia del Jap;20-50;>90;485324,7092;4646231,678
Sophora japonica;Accia del Jap;50-80;>90;486139,4952;4645777,169
Sophora japonica;Accia del Jap;>120;sense;484331,2425;4646934,539
Sophora japonica;Accia del Jap;>120;sense;484330,5245;4646932,385
Sophora japonica;Accia del Jap;80-120;sense;484181,4471;4646531,778
Sophora japonica;Accia del Jap;50-80;sense;485831,8944;4646193,605
Sophora japonica;Accia del Jap;50-80;>90;483948,2218;4646997,753
Sophora japonica;Accia del Jap;80-120;sense;483963,3926;4646960,338
Sophora japonica;Accia del Jap;50-80;>90;483951,9982;4646948,524
Sophora japonica;Accia del Jap;80-120;sense;483945,9000;4646968,977
Sophora japonica;Accia del Jap;20-50;sense;484648,5609;4647428,408
Sophora japonica;Accia del Jap;>120;sense;484275,6011;4646948,539
Sophora japonica;Accia del Jap;>120;sense;484274,6438;4646952,249
Sophora japonica;Accia del Jap;50-80;>90;483656,7589;4646223,022
Sophora japonica;Accia del Jap;80-120;>90;483584,5486;4646259,050
Sophora japonica;Accia del Jap;80-120;>90;484000,1349;4646880,490
Sophora japonica;Accia del Jap;50-80;>90;484011,6350;4646905,453
Sophora japonica;Accia del Jap;50-80;>90;484018,6473;4646921,581
Sophora japonica;Accia del Jap;50-80;>90;484875,8122;4646379,273
Sophora japonica;Accia del Jap;50-80;>90;483973,8119;4646860,295
Sophora japonica;Accia del Jap;50-80;>90;483977,8072;4646868,880
Sophora japonica;Accia del Jap;50-80;>90;483979,4809;4646872,767
Sophora japonica;Accia del Jap;50-80;>90;483920,1912;4646732,118
Sophora japonica;Accia del Jap;50-80;>90;483880,8722;4646647,072
Sophora japonica;Accia del Jap;20-50;>90;483853,4606;4646610,161
Sophora japonica;Accia del Jap;50-80;>90;483860,7836;4646626,588
Sophora japonica;Accia del Jap;50-80;sense;485811,2899;4646194,988
Sophora japonica;Accia del Jap;50-80;>90;483892,1831;4646694,212
Sophora japonica;Accia del Jap;50-80;>90;484890,3906;4646367,426
Sophora japonica;Accia del Jap;50-80;>90;484921,6468;4646362,913
Sophora japonica;Accia del Jap;20-50;>90;483910,6761;4646711,860
Sophora japonica;Accia del Jap;80-120;>90;486074,3774;4645784,424
Sophora japonica;Accia del Jap;50-80;>90;483883,2473;4646652,515
Sophora japonica;Accia del Jap;50-80;escocell_corregut;484320,6344;4646438,783
Sophora japonica;Accia del Jap;80-120;>90;483869,8931;4646553,372
Sophora japonica;Accia del Jap;50-80;>90;483795,7725;4646604,467
Sophora japonica;Accia del Jap;80-120;>90;483784,5998;4646609,645
Sophora japonica;Accia del Jap;50-80;>90;483827,7914;4646572,380
Sophora japonica;Accia del Jap;80-120;>90;483835,3534;4646569,110
Sophora japonica;Accia del Jap;50-80;escocell_corregut;484323,3657;4646400,878
Sophora japonica;Accia del Jap;80-120;>90;486007,6585;4645862,884
Sophora japonica;Accia del Jap;50-80;>90;483923,0304;4646738,947
Sophora japonica;Accia del Jap;50-80;>90;483938,9230;4647005,811
Sophora japonica;Accia del Jap;20-50;sense;484637,1932;4647386,572
Sophora japonica;Accia del Jap;50-80;>90;485381,3617;4646717,644
Sophora japonica;Accia del Jap;50-80;>90;483615,3428;4646244,182
Sophora japonica;Accia del Jap;20-50;>90;483886,0181;4646658,056
Sophora japonica;Accia del Jap;50-80;>90;483992,6546;4646900,031
Sophora japonica;Accia del Jap;50-80;>90;483995,3001;4646905,538
Sophora japonica;Accia del Jap;50-80;>90;483898,1683;4646684,543
Sophora japonica;Accia del Jap;50-80;>90;483902,8492;4646705,492
Sophora japonica;Accia del Jap;80-120;>90;483853,5429;4646560,730
Sophora japonica;Accia del Jap;50-80;>90;483864,3460;4646612,140
Sophora japonica;Accia del Jap;50-80;>90;483861,8720;4646606,895
Sophora japonica;Accia del Jap;50-80;>90;483997,3517;4646900,193
Sophora japonica;Accia del Jap;50-80;>90;483995,3000;4646895,604
Sophora japonica;Accia del Jap;50-80;>90;483943,0980;4646804,162
Sophora japonica;Accia del Jap;50-80;>90;483906,6861;4646726,056
Sophora japonica;Accia del Jap;50-80;>90;483909,6787;4646731,351
Sophora japonica;Accia del Jap;50-80;>90;483984,6640;4646885,076
Sophora japonica;Accia del Jap;20-50;>90;483855,6377;4646615,702
Sophora japonica;Accia del Jap;50-80;sense;486215,6095;4648630,236
Sophora japonica;Accia del Jap;80-120;>90;486043,5553;4645846,661
Sophora japonica;Accia del Jap;50-80;>90;483915,3465;4646694,935
Sophora japonica;Accia del Jap;20-50;>90;483862,7628;4646631,635
Sophora japonica;Accia del Jap;50-80;>90;483844,1584;4646590,864
Sophora japonica;Accia del Jap;50-80;>90;483866,8200;4646617,484
Sophora japonica;Accia del Jap;20-50;>90;483985,5817;4646873,901
Sophora japonica;Accia del Jap;50-80;>90;483928,4850;4646771,743
Sophora japonica;Accia del Jap;>120;sense;485597,6832;4647185,639
Sophora japonica;Accia del Jap;50-80;40-90;485348,7169;4646423,376
Sophora japonica;Accia del Jap;50-80;>90;483935,8255;4646787,171
Sophora japonica;Accia del Jap;50-80;>90;483947,6518;4646815,105
Sophora japonica;Accia del Jap;50-80;>90;483950,2346;4646820,270
Sophora japonica;Accia del Jap;20-50;sense;484652,2213;4647442,753
Sophora japonica;Accia del Jap;50-80;>90;485361,4786;4646720,025
Sophora japonica;Accia del Jap;50-80;escocell_corregut;484325,3354;4646437,371
Sophora japonica;Accia del Jap;50-80;>90;483987,6874;4646889,072
Sophora japonica;Accia del Jap;50-80;>90;483993,1944;4646890,691
Sophora japonica;Accia del Jap;50-80;>90;483897,0942;4646704,571
Sophora japonica;Accia del Jap;50-80;>90;483936,9180;4646768,673
Sophora japonica;Accia del Jap;50-80;>90;483868,2052;4646595,218
Sophora japonica;Accia del Jap;50-80;>90;483951,6019;4646800,104
Sophora japonica;Accia del Jap;50-80;>90;483915,6639;4646722,143
Sophora japonica;Accia del Jap;50-80;>90;483892,1063;4646683,623
Sophora japonica;Accia del Jap;50-80;>90;483880,2786;4646657,462
Sophora japonica;Accia del Jap;50-80;>90;483871,6690;4646627,082
Sophora japonica;Accia del Jap;50-80;>90;483945,6128;4646809,872
Sophora japonica;Accia del Jap;20-50;>90;484894,5357;4647844,002
Sophora japonica;Accia del Jap;50-80;>90;485386,5425;4646716,804
Sophora japonica;Accia del Jap;50-80;>90;485393,1236;4646716,244
Sophora japonica;Accia del Jap;50-80;>90;483828,7453;4646589,207
Sophora japonica;Accia del Jap;50-80;>90;483806,9451;4646599,017
Sophora japonica;Accia del Jap;80-120;sense;483956,7519;4646963,740
Sophora japonica;Accia del Jap;50-80;>90;483865,1375;4646588,984
Sophora japonica;Accia del Jap;80-120;>90;483889,2836;4646640,837
Sophora japonica;Accia del Jap;50-80;40-90;485292,1849;4646430,485
Sophora japonica;Accia del Jap;80-120;>90;483865,1924;4646555,621
Sophora japonica;Accia del Jap;20-50;>90;483902,7978;4646537,635
Sophora japonica;Accia del Jap;80-120;sense;484787,5091;4646534,384
Sophora japonica;Accia del Jap;80-120;sense;484785,2955;4646502,733
Sophora japonica;Accia del Jap;50-80;40-90;485288,0099;4646431,388
Sophora japonica;Accia del Jap;50-80;sense;485342,6811;4650883,298
Sophora japonica;Accia del Jap;20-50;sense;485363,1279;4650892,739
Sophora japonica;Accia del Jap;50-80;sense;486219,9260;4648636,573
Sophora japonica;Accia del Jap;50-80;sense;486202,8319;4648628,026
Sophora japonica;Accia del Jap;50-80;sense;486200,8660;4648630,729
Sophora japonica;Accia del Jap;50-80;sense;486200,2517;4648627,043
Sophora japonica;Accia del Jap;80-120;sense;485658,2740;4647398,069
Sophora japonica;Accia del Jap;50-80;>90;484915,6664;4646365,057
Sophora japonica;Accia del Jap;50-80;sense;485777,6246;4647382,203
Sophora japonica;Accia del Jap;80-120;sense;484780,0942;4646504,504
Sophora japonica;Accia del Jap;20-50;sense;485701,8609;4646697,778
Sophora japonica;Accia del Jap;80-120;>90;484008,2039;4646933,721
Sophora japonica;Accia del Jap;50-80;sense;484778,9876;4646517,894
Sophora japonica;Accia del Jap;50-80;>90;483990,3869;4646884,482
Sophora japonica;Accia del Jap;80-120;sense;484801,4532;4646560,612
Sophora japonica;Accia del Jap;20-50;sense;484658,2817;4647462,296
Sophora japonica;Accia del Jap;20-50;sense;484654,0099;4647447,786
Sophora japonica;Accia del Jap;50-80;sense;485628,9229;4646784,883
Sophora japonica;Accia del Jap;80-120;>90;485623,4145;4646800,810
Sophora japonica;Accia del Jap;20-50;sense;485772,8508;4647356,347
Sophora japonica;Accia del Jap;20-50;sense;485770,4032;4647354,692
Sophora japonica;Accia del Jap;50-80;sense;484600,6210;4646128,209
Sophora japonica;Accia del Jap;50-80;40-90;485394,1908;4646417,959
Sophora japonica;Accia del Jap;50-80;>90;486093,5905;4645703,946
Sophora japonica;Accia del Jap;50-80;>90;486090,8064;4645729,486
Sophora japonica;Accia del Jap;50-80;>90;486092,1228;4645709,957
Sophora japonica;Accia del Jap;80-120;>90;486132,9779;4645793,888
Sophora japonica;Accia del Jap;>120;>90;486129,9176;4645801,709
Sophora japonica;Accia del Jap;50-80;sense;485661,2632;4647392,768
Sophora japonica;Accia del Jap;20-50;sense;484655,4813;4647451,749
Sophora japonica;Accia del Jap;20-50;sense;484656,9731;4647456,580
Sophora japonica;Accia del Jap;20-50;sense;484649,8292;4647432,630
Sophora japonica;Accia del Jap;50-80;>90;483738,7746;4646182,399
Sophora japonica;Accia del Jap;80-120;>90;483669,7804;4646216,771
Sophora japonica;Accia del Jap;50-80;>90;483720,1962;4646191,316
Sophora japonica;Accia del Jap;20-50;>90;483907,9904;4646706,105
Sophora japonica;Accia del Jap;50-80;>90;484002,7508;4646921,627
Sophora japonica;Accia del Jap;80-120;>90;484862,0682;4646376,905
Sophora japonica;Accia del Jap;80-120;>90;483792,0254;4646588,322
Sophora japonica;Accia del Jap;50-80;>90;484840,9675;4646391,800
Sophora japonica;Accia del Jap;80-120;>90;483881,7470;4646547,854
Sophora japonica;Accia del Jap;50-80;>90;484835,3256;4646393,831
Sophora japonica;Accia del Jap;50-80;>90;483894,7153;4646689,071
Sophora japonica;Accia del Jap;50-80;>90;483888,0394;4646674,108
Sophora japonica;Accia del Jap;50-80;>90;483884,5338;4646665,676
Sophora japonica;Accia del Jap;80-120;>90;483743,4519;4646628,448
Sophora japonica;Accia del Jap;50-80;>90;483690,3523;4646186,895
Sophora japonica;Accia del Jap;80-120;>90;483652,5660;4646204,738
Sophora japonica;Accia del Jap;80-120;>90;486077,2676;4645773,429
Sophora japonica;Accia del Jap;80-120;>90;483733,0743;4646185,331
Sophora japonica;Accia del Jap;50-80;>90;483749,6036;4646176,945
Sophora japonica;Accia del Jap;80-120;>90;486079,6479;4645762,718
Sophora japonica;Accia del Jap;50-80;>90;486144,8700;4645796,083
Sophora japonica;Accia del Jap;50-80;>90;486147,1553;4645789,899
Sophora japonica;Accia del Jap;20-50;40-90;485371,9616;4646420,780
